username;nickname;deskripsi;view_count;like_count;comment_count;save_count;link;tanggal_posting;scraped_time;engagement_rate_content
chanderland;Chana;💅🏻💅🏻💅🏻;28600.0;4605.0;62.0;210.0;https://www.tiktok.com/@chanderland/video/7293963543232154881?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:29:46;0.17052447552447553
chanderland;Chana;@HOSHIN  ;410800.0;98600.0;157.0;6370.0;https://www.tiktok.com/@chanderland/video/7293911597175688449?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:29:48;0.25590798442064266
gordonramsayofficial;Gordon Ramsay;No Idiot Sandwiches with this #recipe  ! My delcious #Steak  #Sandwich  is perfect for summer ! Enjoy Gx #tiktokcooks  ;112600000.0;9200000.0;79100.0;700700.0;https://www.tiktok.com/@gordonramsayofficial/video/7248300636498890011?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-06-25;2023-10-27 10:29:57;0.08863055062166962
gordonramsayofficial;Gordon Ramsay;Let’s cook a delicious #Reuben  #Sandwich  from the top of the @Empire State Building  ! #NYC  #taylorswift  ;18300000.0;1400000.0;14100.0;73900.0;https://www.tiktok.com/@gordonramsayofficial/video/7245703579627982107?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-06-18;2023-10-27 10:30:01;0.08131147540983606
gordonramsayofficial;Gordon Ramsay;When in #australia ....you cook up a delicious Wagyu #Burger  with Cheese ! 🤤 #TikTokCooks ;69800000.0;6600000.0;75400.0;527100.0;https://www.tiktok.com/@gordonramsayofficial/video/7229884545150061851?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-05-07;2023-10-27 10:30:05;0.10318767908309455
gordonramsayofficial;Gordon Ramsay;#duet  with @Jack Mancuso  Something is salty about this #steak … #ramsayreacts  ;2200000.0;159600.0;440.0;4649.0;https://www.tiktok.com/@gordonramsayofficial/video/7293951854310919456?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:30:10;0.07485863636363636
dixiedamelio;dixie;draft;2100000.0;223100.0;1009.0;3347.0;https://www.tiktok.com/@dixiedamelio/video/7292481268900498731?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:30:17;0.10831238095238095
dixiedamelio;dixie;draft;874700.0;55800.0;320.0;1392.0;https://www.tiktok.com/@dixiedamelio/video/7292481046178794794?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:30:20;0.06575054304332914
dixiedamelio;dixie;draft;523900.0;27500.0;277.0;834.0;https://www.tiktok.com/@dixiedamelio/video/7292478906651692330?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:30:23;0.05461156709295667
dixiedamelio;dixie;;682100.0;50800.0;214.0;1079.0;https://www.tiktok.com/@dixiedamelio/video/7292478725659086123?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:30:26;0.07637149978009089
maxtaylorlifts;Max Taylor;;859100.0;163400.0;428.0;6070.0;https://www.tiktok.com/@maxtaylorlifts/video/7291846769015622958?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-26;2023-10-27 10:30:34;0.19776277499708997
maxtaylorlifts;Max Taylor;;274400.0;163400.0;428.0;6070.0;https://www.tiktok.com/@maxtaylorlifts/video/7291846769015622958?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-26;2023-10-27 10:30:39;0.6191618075801749
maxtaylorlifts;Max Taylor;do it for you.;244000.0;35400.0;216.0;1598.0;https://www.tiktok.com/@maxtaylorlifts/video/7288531394471513386?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-11;2023-10-27 10:30:42;0.15251639344262294
maxtaylorlifts;Max Taylor;;407200.0;62200.0;374.0;3586.0;https://www.tiktok.com/@maxtaylorlifts/video/7284793232632892715?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-01;2023-10-27 10:30:45;0.162475442043222
oironyoliveira;Kbuloso 😈;vou começar pegar 🤬🤬👍🏾;45800000.0;2200000.0;8060.0;48700.0;https://www.tiktok.com/@oironyoliveira/video/7093573736665861382?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2022-05-04;2023-10-27 10:30:53;0.049274235807860264
oironyoliveira;Kbuloso 😈;"ver o sucesso é mole; quero ver o sufoco👍🏾";26500000.0;1300000.0;5070.0;76900.0;https://www.tiktok.com/@oironyoliveira/video/7167705512891534597?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2022-11-19;2023-10-27 10:30:55;0.05214981132075472
oironyoliveira;Kbuloso 😈;a vida de fulano não eh da sua conta...🕊;27800000.0;2900000.0;37700.0;41200.0;https://www.tiktok.com/@oironyoliveira/video/6938745925061840133?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2021-03-12;2023-10-27 10:30:58;0.1071546762589928
oironyoliveira;Kbuloso 😈;nao rendo e nem dependo 👍🏾✌🏾;905800.0;79100.0;236.0;4404.0;https://www.tiktok.com/@oironyoliveira/video/7279919174586076422?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-09-18;2023-10-27 10:31:01;0.09244866416427468
hendy_salimy;MARKO;#longersvideo  #lucu_ngakak  #lewatberanda  #fyp  ;44900.0;2396.0;13.0;179.0;https://www.tiktok.com/@hendy_salimy/video/7294164238589840646?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-27;2023-10-27 10:31:10;0.057639198218262806
hendy_salimy;MARKO;#lewatberanda  ;2947.0;160.0;3.0;14.0;https://www.tiktok.com/@hendy_salimy/video/7293123949469109510?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:31:14;0.06006107906345436
hendy_salimy;MARKO;#lucu_ngakak  #lewatberanda  #fyp  #longervideos  ;4264.0;270.0;1.0;23.0;https://www.tiktok.com/@hendy_salimy/video/7292275819311811845?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:31:18;0.06894934333958724
hendy_salimy;MARKO;;3478.0;136.0;0.0;6.0;https://www.tiktok.com/@hendy_salimy/video/7291905962296888581?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:31:21;0.04082806210465785
dinosonso_ofc;DinoSonso;IAGO E MARIA TRABALHAM PARA AJUDAR A MÃE E A TIA QUE ESTÁ COM INSUFICIÊNCIA RENAL #sosdinosonso  #IRC  #amoraoproximo  ;21900000.0;2100000.0;30300.0;96200.0;https://www.tiktok.com/@dinosonso_ofc/video/7176772106745613573?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2022-12-14;2023-10-27 10:31:30;0.10166666666666667
dinosonso_ofc;DinoSonso;"Meu sonho é comer um hambúrguer; essa parte eu chorei #sosdinosonso  #amoraoproximo  #amor ";25900000.0;3900000.0;60300.0;53000.0;https://www.tiktok.com/@dinosonso_ofc/video/6937264398973144326?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2021-03-08;2023-10-27 10:31:34;0.15495366795366797
dinosonso_ofc;DinoSonso;Você compraria a água dele? #sosdinosonso  #ajuda  #amoraoproximo ;17000000.0;2400000.0;126700.0;37000.0;https://www.tiktok.com/@dinosonso_ofc/video/7018778495509630213?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2021-10-14;2023-10-27 10:31:38;0.15080588235294118
dinosonso_ofc;DinoSonso;Encontrei hoje em pleno dia das criancas esse pequeno guerreiro apos entrar em contato com a mae dele viemos trazer lra voces hoje a historia do Olavo #sosdinosonso  #diadascrianças  #vendedorderua  ;138500.0;15700.0;464.0;644.0;https://www.tiktok.com/@dinosonso_ofc/video/7289229176060595461?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-13;2023-10-27 10:31:42;0.12135740072202165
firmanskd;𝙆𝙊𝘾𝘼𝙉;13.54 #dwisasono  #andretaulany  ;21000.0;2722.0;6.0;396.0;https://www.tiktok.com/@firmanskd/video/7293785970183392517?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:31:50;0.14876190476190476
firmanskd;𝙆𝙊𝘾𝘼𝙉;19.03 #wiranagara   #googlepan3n138menang ;44200.0;2637.0;14.0;355.0;https://www.tiktok.com/@firmanskd/video/7293123507519491333?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:31:53;0.06800904977375566
firmanskd;𝙆𝙊𝘾𝘼𝙉;07.21 #yonobakrie   #googlepan3n138menang  ;107900.0;11600.0;42.0;854.0;https://www.tiktok.com/@firmanskd/video/7289231794887511302?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-13;2023-10-27 10:31:56;0.1158109360518999
firmanskd;𝙆𝙊𝘾𝘼𝙉;19.24 #alfiansyahbustami  #komeng   #googlepan3n138menang  ;586200.0;34100.0;84.0;5095.0;https://www.tiktok.com/@firmanskd/video/7285707541789609222?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-03;2023-10-27 10:31:58;0.06700614124872058
oficialrc3;Roberto Carlos;Still got it 😏😏 #robertocarlos🇧🇷  #football  @Entourage Sport  ;107800000.0;7200000.0;20500.0;318400.0;https://www.tiktok.com/@oficialrc3/video/7199765796552494341?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-02-14;2023-10-27 10:32:06;0.06993413729128015
oficialrc3;Roberto Carlos;Fenômeno 😂😂;44500000.0;4600000.0;35800.0;129000.0;https://www.tiktok.com/@oficialrc3/video/7017857517896174853?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2021-10-12;2023-10-27 10:32:09;0.10707415730337079
oficialrc3;Roberto Carlos;Having a little bit of fun at PlayStation House #championsleague  #paris  #football ;55800000.0;3100000.0;3437.0;80800.0;https://www.tiktok.com/@oficialrc3/video/7108324841534524678?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2022-06-12;2023-10-27 10:32:12;0.05706517921146954
oficialrc3;Roberto Carlos;🤔👏🏼;979800.0;125400.0;1205.0;8935.0;https://www.tiktok.com/@oficialrc3/video/7293180191478746400?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:32:15;0.13833435394978566
danythegaggio;Daniele Cabras;"Succedeva sempre cosi; maledetti colloqui   INSTA: danidanycabrass ";1200000.0;177700.0;1649.0;20500.0;https://www.tiktok.com/@danythegaggio/video/7293860959691558176?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:32:22;0.16654083333333333
danythegaggio;Daniele Cabras;"Per sicurezza prendo pure l’AirUp; il viaggio sarà lungo 🙄 DANIUP; per il 10% di sconto su tutto fino al 6.11.23 @airup  #airup  #adv  ";1700000.0;191700.0;1523.0;16600.0;https://www.tiktok.com/@danythegaggio/video/7293188532531760417?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:32:25;0.12342529411764706
danythegaggio;Daniele Cabras;"Mamma prendi tutto ma non il mio bracciale 😒 (se non volete aspettare il compleanno dal 12 al 30 Ottobre; con due link a scelta sul sito riceverete in regalo un bracciale composable) @Nomination Italy  #ad  #unoameunoate  #nominationbracelet  #nominationitaly  #italiancharmbracelet  #italiancharmbracelettiktok  #theoriginalitaliancharmbracelet  #nominationcharm ";1100000.0;138200.0;755.0;12000.0;https://www.tiktok.com/@danythegaggio/video/7292041106638884129?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:32:28;0.13723181818181818
danythegaggio;Daniele Cabras;“Non dirlo a nessuno”  INSTA: danidanycabrass ;2400000.0;351100.0;1999.0;26600.0;https://www.tiktok.com/@danythegaggio/video/7291270374359108897?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-18;2023-10-27 10:32:31;0.15820791666666667
tina042_;𝒯𝒾𝓃𝒶;;19400.0;173.0;6.0;42.0;https://www.tiktok.com/@tina042_/video/7265532612192750894?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-08-10;2023-10-27 10:32:38;0.011391752577319588
tina042_;𝒯𝒾𝓃𝒶;;2649.0;23.0;1.0;3.0;https://www.tiktok.com/@tina042_/video/7265532379547159850?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-08-10;2023-10-27 10:32:41;0.010192525481313703
tina042_;𝒯𝒾𝓃𝒶;;2760.0;26.0;2.0;6.0;https://www.tiktok.com/@tina042_/video/7265532469615545642?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-08-10;2023-10-27 10:32:44;0.012318840579710146
tina042_;𝒯𝒾𝓃𝒶;www.tiktok.com_media_#fyp #funny  (2);1978.0;16.0;0.0;3.0;https://www.tiktok.com/@tina042_/video/7265532134708874539?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-08-10;2023-10-27 10:32:46;0.009605662285136502
pedroallann;Pedroca;Engravidou sumiu HAHAHAHAHAHAHAHAHAHAHA;364900.0;79500.0;558.0;1840.0;https://www.tiktok.com/@pedroallann/video/7294410378178579718?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-27;2023-10-27 10:32:55;0.2244395724856125
pedroallann;Pedroca;Amores obrigada pelos 900K no insta HAHAHAHAHAHAHAHAHAHA;213600.0;57100.0;429.0;1952.0;https://www.tiktok.com/@pedroallann/video/7294340364838931718?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;2023-10-27;2023-10-27 10:32:59;0.2784691011235955
pedroallann;Pedroca;Oque será que botaram na bebida dela?HAHAHAHAHHAAHHAHAHAAHAHHAHAHA;552400.0;121900.0;2587.0;5257.0;https://www.tiktok.com/@pedroallann/video/7294026083064745222?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:33:02;0.23487328023171614
pedroallann;Pedroca;Acertaram a gata HAHAHAHAHAHAHAHAHAHAHAHAHAHAH;1200000.0;231800.0;1956.0;7120.0;https://www.tiktok.com/@pedroallann/video/7293997022619700486?is_from_webapp=1&sender_device=pc&web_id=7294475163289437697;;2023-10-27 10:33:06;0.20073
_rl9;Robert Lewandowski;Football challenge⚽️ #3shotchallenge ;12700000.0;692300.0;15200.0;21800.0;https://www.tiktok.com/@_rl9/video/7101389085914172678?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2022-05-25;2023-10-27 10:34:51;0.0574251968503937
_rl9;Robert Lewandowski;Workout 💪 Family Time 👌;11800000.0;851600.0;13100.0;19400.0;https://www.tiktok.com/@_rl9/video/6996577905417391365?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-08-15;2023-10-27 10:34:54;0.07492372881355933
_rl9;Robert Lewandowski;😎⚽ @laczynaspilka ;13500000.0;1100000.0;10800.0;23400.0;https://www.tiktok.com/@_rl9/video/6969985869620972805?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-06-05;2023-10-27 10:34:57;0.08401481481481482
